device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Xiaomi 51,Android,15.21,yes,no,12.0,5.0,128.0,4.0,3400.0,185.0,2017,677,5.156465742,6.013372799
Xiaomi 52,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3080.0,165.0,2017,683,4.562993107,5.148017596
Xiaomi 53,Android,16.36,yes,no,12.0,5.0,32.0,4.0,5300.0,211.0,2017,761,4.653674595,5.298967155
Xiaomi 54,Android,12.7,yes,no,13.0,5.0,64.0,4.0,4100.0,150.0,2017,881,4.479039909,4.710430697
Xiaomi 55,Android,13.08,yes,no,13.0,8.0,64.0,4.0,3350.0,168.0,2017,616,4.549023025,5.790938286
Xiaomi 56,Android,18.01,no,no,13.0,5.0,64.0,4.0,6600.0,328.0,2017,825,5.002401489,5.669052994
Xiaomi 57,Android,13.08,yes,no,12.0,8.0,64.0,4.0,2860.0,135.0,2017,565,4.297557478,5.009434574
Xiaomi 58,Android,12.83,yes,no,13.0,5.0,64.0,4.0,4100.0,165.0,2017,626,4.348211286,4.863217453
Xiaomi 59,Android,12.83,yes,no,13.0,5.0,64.0,4.0,4100.0,165.0,2017,705,4.366405254,5.011568192
Xiaomi 60,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3120.0,131.5,2016,939,4.390986376,4.692539832
Xiaomi 61,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,156.0,2016,713,4.445705411,4.877180089
Xiaomi 62,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,156.0,2016,734,4.476313564,5.079290331
Xiaomi 63,Android,15.34,yes,no,16.0,5.0,256.0,4.0,4400.0,209.0,2016,543,5.199932465,5.963219382
Xiaomi 64,Android,12.88,yes,no,22.5,8.0,64.0,4.0,4070.0,166.0,2016,726,4.887940214,5.738119487
Xiaomi 65,Android,12.88,yes,no,13.0,4.0,128.0,4.0,4100.0,168.0,2016,891,5.000988917,5.737571798
Xiaomi 66,Android,13.08,yes,no,12.0,4.0,128.0,4.0,4100.0,145.0,2016,612,4.62399194,5.52788027
Xiaomi 67,Android,12.83,yes,no,13.0,5.0,16.0,4.0,4100.0,175.0,2016,1042,4.329021349,5.142014372
Xiaomi 68,Android,12.83,yes,no,13.0,5.0,128.0,4.0,4050.0,174.0,2016,629,4.43627805,5.129188404
Xiaomi 69,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,1030,4.516885271,5.131199643
Xiaomi 70,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,881,4.454463569,5.017213609
Xiaomi 71,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,144.0,2016,700,4.206184044,4.776430795
Xiaomi 72,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4100.0,144.0,2016,670,4.079400115,4.872139217
Xiaomi 73,Android,13.08,yes,no,16.0,4.0,128.0,4.0,3000.0,129.0,2016,709,4.836519974,5.477801569
Xiaomi 74,Android,16.36,yes,no,16.0,5.0,16.0,4.0,4850.0,145.0,2016,799,4.18235544,5.014029527
Xiaomi 75,Android,12.7,yes,no,13.0,5.0,64.0,4.0,3260.0,133.0,2016,698,4.613039144,5.396079084
Xiaomi 76,Android,12.83,yes,no,16.0,5.0,16.0,4.0,4050.0,164.0,2016,884,4.630935394,5.077483646
Xiaomi 77,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4100.0,144.0,2016,1045,4.292101927,5.070475294
Xiaomi 78,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3100.0,185.0,2015,980,4.231784971,4.941856685
Xiaomi 79,Android,18.01,no,no,8.0,5.0,16.0,4.0,6190.0,322.0,2015,1001,4.649761069,5.199711763
Xiaomi 80,Android,12.83,yes,no,13.0,5.0,16.0,4.0,4000.0,164.0,2015,812,4.55345575,5.191956351
Xiaomi 81,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3080.0,132.0,2015,966,4.416428061,5.349248095
Xiaomi 82,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3060.0,160.0,2015,1021,4.571199666,5.085433504
Xiaomi 83,Android,10.34,yes,no,8.0,2.0,16.0,4.0,2200.0,133.0,2015,1057,3.647275904,4.624090071
Xiaomi 84,Android,10.34,yes,no,8.0,2.0,16.0,4.0,2200.0,133.0,2015,665,3.958906591,4.800325701
Xiaomi 85,Android,12.7,yes,no,13.0,5.0,16.0,4.0,3120.0,130.0,2015,1081,4.610555658,5.561219948
Xiaomi 86,Android,12.88,yes,no,13.0,4.0,64.0,4.0,3000.0,161.0,2015,635,4.767459089,5.521860838
Xiaomi 87,Android,12.88,yes,no,13.0,4.0,16.0,4.0,3000.0,161.0,2015,902,4.165424144,5.246076255
Xiaomi 88,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2200.0,132.0,2015,626,4.180828022,4.863603658
Xiaomi 89,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2200.0,133.0,2015,772,4.053348942,4.866302923
Xiaomi 90,Android,12.7,yes,no,13.0,8.0,16.0,4.0,3080.0,149.0,2014,591,4.433313679,5.431930006
Xiaomi 91,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3100.0,185.0,2014,842,4.226395693,5.078792261
Xiaomi 92,Android,12.7,yes,no,13.0,8.0,16.0,4.0,3080.0,149.0,2014,623,4.711779921,5.436861176
Xiaomi 93,Android,18.01,no,no,8.0,5.0,16.0,4.0,6700.0,360.0,2014,615,4.463145686,5.485336207
Xiaomi 94,Android,12.83,no,no,13.0,5.0,32.0,4.0,3100.0,199.0,2014,1017,4.291007236,4.796203683
Xiaomi 95,Android,12.7,no,no,13.0,2.0,16.0,4.0,3050.0,145.0,2013,916,4.151197374,5.305243327
Xiaomi 96,Android,10.34,no,no,8.0,1.6,32.0,4.0,2000.0,158.0,2014,913,4.096176217,4.49110523
Xiaomi 97,Android,10.34,no,no,8.0,1.3,16.0,4.0,2000.0,158.0,2013,793,3.994524227,4.602867537
Xiaomi 98,Android,10.24,no,no,8.0,2.0,16.0,4.0,2000.0,145.0,2013,565,4.463145686,5.518536646
XOLO 0,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,182.8,2015,576,4.165889729,4.930437019
XOLO 1,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3200.0,182.8,2015,800,4.282068168,5.189227684
XOLO 2,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,182.8,2015,878,3.879706404,4.081090447
XOLO 3,Android,10.29,no,no,5.0,0.3,32.0,4.0,1800.0,182.8,2015,1036,3.823847315,4.396052806
XOLO 4,Android,12.7,no,no,5.0,0.3,16.0,4.0,2500.0,182.8,2015,679,3.837083919,4.347176357
XOLO 5,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2200.0,182.8,2015,838,3.707210411,4.791732737
XOLO 6,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,182.8,2015,1045,4.1846422,4.785406236
XOLO 7,Android,12.83,no,no,13.0,2.0,32.0,4.0,2600.0,120.0,2014,1008,3.91621421,4.863989714
XOLO 8,Android,12.7,no,no,8.0,2.0,32.0,4.0,2100.0,120.0,2014,782,3.993602992,4.697658205
XOLO 9,Android,12.7,no,no,8.0,5.0,32.0,4.0,2500.0,120.0,2014,956,3.977810746,4.791400759
XOLO 10,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,120.0,2014,982,4.090838423,5.009968405
XOLO 11,Android,10.29,no,no,5.0,0.3,32.0,4.0,1700.0,120.0,2014,882,3.566429294,4.411342689
XOLO 12,Android,12.67,no,no,8.0,2.0,32.0,4.0,2500.0,120.0,2014,992,4.059062748,4.789157022
XOLO 13,Android,12.7,no,no,13.0,5.0,16.0,4.0,2100.0,120.0,2014,562,4.204692619,5.244547323
XOLO 14,Android,12.7,no,no,13.0,5.0,32.0,4.0,2300.0,120.0,2014,670,4.636281181,5.596457067
XOLO 15,Android,12.7,no,no,8.0,2.0,16.0,4.0,1920.0,120.0,2014,741,3.984157603,5.134503481
XOLO 16,Windows,10.34,no,no,8.0,2.0,32.0,4.0,1800.0,100.0,2014,669,3.605497845,4.800654729
XOLO 17,Android,10.16,no,no,3.15,0.3,16.0,4.0,1400.0,120.0,2014,573,3.521052343,4.103304304
XOLO 18,Android,12.7,no,no,8.0,2.0,32.0,4.0,2250.0,120.0,2014,1059,3.927108643,5.083761832
XOLO 19,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,603,3.583518938,4.592490133
XOLO 20,Android,15.24,no,no,8.0,2.0,16.0,4.0,3000.0,120.0,2014,865,4.225519013,5.132911922
XOLO 21,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2014,939,3.464797963,4.382901252
XOLO 22,Android,12.7,no,no,8.0,2.0,16.0,4.0,2250.0,120.0,2014,575,3.653770277,4.94021283
XOLO 23,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,120.0,2014,672,3.95756982,4.946629964
XOLO 24,Android,10.29,no,no,8.0,0.3,16.0,4.0,1800.0,120.0,2014,819,4.087487775,4.796203683
XOLO 25,Android,12.88,no,no,13.0,5.0,16.0,4.0,4000.0,148.85,2013,949,4.556295018,5.519979822
XOLO 26,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,148.85,2013,842,3.867443962,4.576050287
XOLO 27,Android,10.24,yes,no,8.0,1.0,32.0,4.0,1810.0,140.0,2013,565,4.224348909,5.242170206
XOLO 28,Android,17.78,no,no,5.0,0.3,16.0,4.0,4100.0,320.0,2013,686,4.207673248,5.240688254
XOLO 29,Android,10.16,no,no,5.0,0.3,16.0,4.0,1450.0,116.0,2013,551,3.535145354,4.506233438
XOLO 30,Android,10.29,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,659,3.995260604,4.625364893
XOLO 31,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,593,3.34462703,4.79032107
XOLO 32,Android,12.83,no,no,13.0,2.0,32.0,4.0,2600.0,180.0,2013,1057,4.20514028,5.086484606
XOLO 33,Android,10.34,no,no,8.0,2.0,16.0,4.0,1800.0,138.0,2013,863,3.798406279,4.79032107
XOLO 34,Android,10.29,no,no,5.0,0.3,16.0,4.0,1900.0,148.85,2013,771,3.632838063,4.39592954
XOLO 35,Android,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,148.85,2013,935,3.80999028,4.386018656
XOLO 36,Android,10.29,no,no,8.0,2.0,16.0,4.0,2400.0,151.3,2013,1042,3.690128674,4.793805105
XOLO 37,Android,17.78,no,no,2.0,0.65,32.0,4.0,4000.0,338.0,2013,1039,4.274998062,4.691989878
XOLO 38,Android,20.32,no,no,2.0,0.3,16.0,4.0,4000.0,480.0,2013,1004,4.377893103,4.784905067
XOLO 39,Android,12.7,no,no,13.0,5.0,16.0,4.0,2500.0,158.0,2013,1089,4.579442037,5.144641574
XOLO 40,Android,10.16,no,no,5.0,0.3,16.0,4.0,1400.0,120.0,2013,842,3.357941873,4.795211866
XOLO 41,Android,10.34,no,no,8.0,2.0,16.0,4.0,2000.0,167.0,2013,596,4.041295341,5.127766265
XOLO 42,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,147.7,2013,1007,3.937105786,4.796451484
XOLO 43,Android,10.34,no,no,8.0,1.3,32.0,4.0,1900.0,140.0,2013,852,4.220389669,5.143007682
XOLO 44,Android,10.24,no,no,5.0,0.3,16.0,4.0,2000.0,150.0,2013,739,3.782597458,4.93964042
XOLO 45,Android,7.75,no,no,5.0,0.65,16.0,4.0,1500.0,132.0,2013,1088,3.516607233,4.608464753
XOLO 46,Android,12.7,no,no,8.0,1.2,16.0,4.0,2100.0,171.1,2013,974,4.028738805,5.006828056
XOLO 47,Android,10.29,no,no,8.0,1.0,16.0,4.0,2100.0,143.5,2013,571,3.779405481,4.869916227
XOLO 48,Android,10.29,no,no,5.0,0.3,16.0,4.0,2400.0,151.3,2013,824,3.543853682,4.606768907
Others 485,Android,12.83,yes,no,16.0,8.0,32.0,4.0,9000.0,469.0,2018,621,4.938566268,5.5198997
Others 486,Android,12.7,no,no,13.1,2.0,16.0,4.0,2000.0,106.0,2013,707,4.041295341,5.246813524
Others 487,Android,12.83,yes,no,12.0,13.0,64.0,4.0,3300.0,170.0,2017,857,4.621141955,5.734828843
Others 488,Android,12.7,yes,no,8.0,2.1,32.0,4.0,2500.0,145.0,2014,662,4.226103552,5.015224746
Others 489,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2016,854,4.064400686,4.373994463
Others 490,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,172.0,2016,1003,4.438761348,5.137855144
Others 491,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4000.0,172.0,2016,977,4.178532513,5.194511198
Others 492,Android,15.24,yes,no,13.0,8.0,16.0,4.0,4000.0,153.0,2016,1012,4.222297927,5.188558303
Others 493,Android,12.75,yes,no,21.0,8.0,32.0,4.0,3000.0,159.0,2015,573,5.191678256,6.039301877
Others 494,Android,10.34,yes,no,8.0,2.0,32.0,4.0,2000.0,128.0,2015,1077,3.789177175,4.252914036
Others 495,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2230.0,143.0,2015,874,3.875773873,4.514917197
Others 496,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,154.0,2015,559,4.332179662,4.862599215
Others 497,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,155.0,2015,777,4.345232974,4.866610947
ZTE 15,Android,10.19,yes,no,5.0,8.0,32.0,4.0,500.0,165.0,2019,383,4.798596523,6.108825271
ZTE 16,Android,15.24,yes,no,16.0,8.0,256.0,4.0,3800.0,193.0,2018,705,4.955122584,6.03607934
ZTE 17,Android,15.9,yes,no,14.5,8.0,128.0,4.0,3800.0,181.0,2018,466,4.515464273,6.108914194
ZTE 18,Android,15.21,yes,no,14.5,8.0,128.0,4.0,3450.0,172.0,2018,589,5.217920429,5.993337791
ZTE 19,Android,15.77,yes,no,14.5,20.0,128.0,4.0,4000.0,172.0,2018,444,5.01847118,6.478171643
ZTE 20,Android,15.24,yes,no,24.0,8.0,128.0,4.0,3800.0,185.0,2018,492,5.161064773,5.990263827
ZTE 21,Android,12.88,yes,no,14.5,8.0,64.0,4.0,3450.0,153.0,2018,662,4.778198696,5.5627564
ZTE 22,Android,15.27,yes,no,13.0,8.0,64.0,4.0,4000.0,170.0,2018,404,4.655483,5.297066585
ZTE 23,Android,15.27,yes,no,14.5,16.0,64.0,4.0,5000.0,190.0,2018,371,4.77119297,5.704981755
ZTE 24,Android,13.84,yes,no,14.5,5.0,32.0,4.0,3200.0,172.0,2018,465,4.370459998,5.303006356
ZTE 25,Android,12.88,yes,no,14.5,8.0,32.0,4.0,3100.0,140.0,2018,373,4.481419379,5.006225586
ZTE 26,Android,12.83,yes,no,13.0,8.0,32.0,4.0,4000.0,164.0,2017,796,4.594008121,5.013830185
ZTE 27,Android,12.75,yes,no,13.0,5.0,32.0,4.0,5000.0,160.0,2017,627,4.654150808,5.238355025
ZTE 28,Android,14.55,yes,no,13.0,5.0,128.0,4.0,3100.0,170.0,2017,840,4.480173696,5.888822555
ZTE 29,Android,12.75,yes,no,13.0,8.0,64.0,4.0,3200.0,155.0,2017,889,4.354912342,5.290537179
ZTE 30,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,168.0,2017,641,4.979626107,5.521220889
ZTE 31,Android,12.7,yes,no,8.0,2.0,32.0,4.0,4000.0,152.0,2016,929,4.083957469,4.37964881
ZTE 32,Android,12.75,yes,no,13.0,5.0,32.0,4.0,2540.0,136.0,2017,670,4.575123265,5.197723251
ZTE 33,Android,12.83,yes,no,13.0,16.0,64.0,4.0,5000.0,180.0,2017,665,4.618086411,5.559950595
ZTE 34,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3630.0,168.0,2017,727,4.871679693,5.703815807
ZTE 35,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3000.0,164.0,2017,879,4.670208582,4.778619164
ZTE 36,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,164.0,2017,819,4.603969465,5.440554504
ZTE 37,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,173.0,2017,792,4.768223972,5.707110265
ZTE 38,Android,12.83,yes,no,13.0,8.0,128.0,4.0,3400.0,170.0,2017,685,4.433194921,6.111866373
ZTE 39,Android,15.24,yes,no,13.0,5.0,32.0,4.0,3100.0,180.0,2017,894,4.411828126,4.779123493
ZTE 40,Android,12.75,yes,no,13.0,16.0,64.0,4.0,2950.0,155.0,2017,707,4.557973751,5.13066765
ZTE 41,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2400.0,130.0,2017,595,4.080752609,4.393213824
ZTE 42,Android,12.83,yes,no,8.0,5.0,16.0,4.0,3000.0,171.0,2017,819,4.396792087,4.874739203
ZTE 43,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2800.0,141.0,2017,812,4.26112938,5.062278527
ZTE 44,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2500.0,136.0,2017,887,4.339771322,5.005153631
ZTE 45,Android,12.83,yes,no,13.0,8.0,32.0,4.0,5000.0,189.0,2017,570,4.336767728,4.995927665
ZTE 46,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3100.0,164.0,2017,716,4.585681509,5.246023572
ZTE 47,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3140.0,185.0,2017,717,4.767289035,5.299017122
ZTE 48,Android,12.75,yes,no,13.0,13.0,32.0,4.0,2730.0,141.0,2017,577,4.365516083,5.522859939
ZTE 49,Android,15.24,yes,no,13.0,5.0,64.0,4.0,4100.0,196.0,2016,591,4.291417886,5.859218043
ZTE 50,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3140.0,162.0,2016,924,4.377014093,5.301611933
ZTE 51,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,160.0,2016,633,4.351180755,5.634432397
ZTE 52,Android,12.75,yes,no,23.0,13.0,64.0,4.0,3000.0,158.0,2016,835,4.932024894,5.386740247
ZTE 53,Android,12.75,yes,no,16.0,8.0,32.0,4.0,2705.0,153.0,2016,1075,4.791234729,5.394581637
ZTE 54,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,158.8,2016,832,4.240751047,4.707275409
ZTE 55,Android,15.24,yes,no,13.0,5.0,32.0,4.0,3400.0,174.9,2016,877,4.2698373,4.687579322
ZTE 56,Android,12.83,yes,no,13.0,13.0,32.0,4.0,5000.0,190.0,2016,793,4.640247713,5.433852999
ZTE 57,Android,15.24,yes,no,16.0,8.0,64.0,4.0,4000.0,185.0,2016,609,4.773223771,5.304299438
ZTE 58,Android,12.83,yes,no,20.0,8.0,64.0,4.0,3250.0,175.0,2016,903,4.453882072,5.487407631
ZTE 59,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,162.0,2016,1040,4.768139014,5.633109621
ZTE 60,Android,10.16,yes,no,5.0,2.0,32.0,4.0,1400.0,110.0,2016,601,3.727619282,4.229749199
ZTE 61,Android,15.24,yes,no,13.0,5.0,16.0,4.0,3400.0,160.0,2016,583,4.53774751,5.344246298
ZTE 62,Android,12.7,yes,no,16.0,8.0,64.0,4.0,2800.0,138.0,2016,649,4.419563238,5.069972813
ZTE 63,Android,12.7,no,no,8.0,2.0,32.0,4.0,2150.0,160.0,2016,1064,4.095843438,4.494685453
ZTE 64,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,164.0,2016,800,4.137723286,5.302408984
ZTE 65,Android,12.7,yes,no,8.0,5.0,16.0,4.0,4000.0,160.0,2016,822,4.005695481,4.852655069
ZTE 66,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2540.0,130.0,2016,918,4.377642036,4.770345584
ZTE 67,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2500.0,160.0,2016,949,4.448165437,5.023485706
ZTE 68,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,135.0,2016,917,4.003142599,4.861361591
ZTE 69,Android,12.83,yes,no,13.0,8.0,16.0,4.0,2540.0,135.0,2016,692,4.229603628,4.950035672
ZTE 70,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,160.0,2016,747,4.236278058,4.771955004
ZTE 71,Android,12.75,yes,no,13.0,8.0,64.0,4.0,2200.0,135.0,2016,773,4.436988193,5.524895015
ZTE 72,Android,12.83,yes,no,8.0,2.0,16.0,4.0,3080.0,170.1,2016,752,3.943715452,4.775672166
ZTE 73,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2300.0,164.4,2016,596,3.740760076,4.691439621
ZTE 74,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,160.0,2015,786,4.342635907,5.127529046
ZTE 75,Android,12.83,yes,no,8.0,8.0,32.0,4.0,3000.0,169.8,2015,1081,4.708809221,5.67174126
ZTE 76,Android,12.7,yes,no,13.0,13.0,32.0,4.0,2500.0,131.0,2015,834,4.72986263,5.631068402
ZTE 77,Android,12.75,yes,no,13.0,8.0,32.0,4.0,2800.0,140.0,2015,751,4.730568595,5.700443573
ZTE 78,Android,12.83,yes,no,8.0,2.0,16.0,4.0,3000.0,170.1,2015,609,3.847591145,4.872675061
ZTE 79,Android,12.83,yes,no,8.0,8.0,32.0,4.0,3000.0,149.5,2015,887,4.745627539,5.527721281
ZTE 80,Android,12.75,yes,no,13.0,8.0,16.0,4.0,2200.0,140.0,2015,860,4.797772052,5.671362583
ZTE 81,Android,12.83,yes,no,8.0,8.0,128.0,4.0,3000.0,168.0,2015,594,4.893726876,5.704648766
ZTE 82,Android,12.88,yes,no,8.0,1.0,16.0,4.0,3400.0,194.8,2015,644,4.415582293,5.197280822
ZTE 83,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2200.0,149.5,2015,738,4.131640347,4.621732274
ZTE 84,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,122.0,2015,784,4.19328451,4.602667056
ZTE 85,Android,12.83,yes,no,8.0,8.0,32.0,4.0,3000.0,172.9,2015,818,4.284275979,5.66649589
ZTE 86,Android,10.16,yes,no,5.0,0.3,32.0,4.0,1500.0,131.0,2015,877,3.833196225,4.623402954
ZTE 87,Android,10.29,yes,no,5.0,2.0,16.0,4.0,1800.0,137.5,2015,741,4.032646448,4.878322207
ZTE 88,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2480.0,145.0,2015,718,4.170070273,4.858183171
ZTE 89,Android,10.16,yes,no,5.0,2.0,16.0,4.0,1650.0,149.5,2015,953,3.837945802,4.613237557
ZTE 90,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,149.0,2015,1035,3.635478677,4.704200709
ZTE 91,Android,10.29,yes,no,5.0,0.3,32.0,4.0,2100.0,133.5,2015,1045,3.575430762,3.910622025
ZTE 92,Android,10.29,no,no,8.0,2.0,32.0,4.0,1800.0,166.0,2015,828,4.175156205,4.59360355
ZTE 93,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2200.0,154.0,2015,711,4.05386973,4.228146752
ZTE 94,Android,12.75,yes,no,16.0,8.0,64.0,4.0,2900.0,192.0,2015,970,4.844659416,5.85636049
ZTE 95,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,139.3,2015,981,4.302306792,5.634539572
ZTE 96,Android,12.83,yes,no,16.0,8.0,16.0,4.0,2900.0,165.0,2015,875,4.473237515,5.306483929
ZTE 97,Android,12.7,yes,no,16.0,8.0,16.0,4.0,2900.0,147.0,2015,797,4.649091373,5.127529046
ZTE 98,Android,12.83,yes,no,16.0,8.0,16.0,4.0,3100.0,149.5,2015,552,4.765416535,5.707176708
ZTE 99,Android,12.7,no,no,13.0,5.0,32.0,4.0,2000.0,150.0,2015,983,4.34536265,4.607267984
ZTE 100,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,149.5,2015,1041,3.950281718,4.39222446
ZTE 101,Android,10.29,no,no,5.0,2.0,16.0,4.0,1850.0,135.0,2015,853,3.840956557,4.625168872
ZTE 102,Android,10.16,no,no,2.0,0.3,16.0,4.0,1200.0,120.0,2015,734,3.183870216,4.242189689
ZTE 103,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2400.0,165.0,2015,628,4.580570069,5.347773975
ZTE 104,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,154.0,2015,793,4.381151252,5.385961876
ZTE 105,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2400.0,130.0,2014,721,4.500809171,5.797060288
ZTE 106,Android,10.29,yes,no,5.0,2.0,32.0,4.0,2000.0,136.1,2014,913,3.864721732,4.401338946
ZTE 107,Android,12.83,no,no,13.0,5.0,16.0,4.0,2500.0,120.0,2014,542,4.543188394,5.204116571
ZTE 108,Android,12.88,yes,no,8.0,1.6,16.0,4.0,3400.0,189.9,2014,573,3.896096855,5.299167006
ZTE 109,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2300.0,135.55,2014,968,4.341985585,5.192679035
ZTE 110,Android,12.7,no,no,8.0,5.0,32.0,4.0,2300.0,135.55,2014,593,4.078384543,5.138500665
ZTE 111,Android,10.29,no,no,5.0,2.0,16.0,4.0,1850.0,135.0,2014,961,3.780318514,4.789988623
ZTE 112,Android,10.34,yes,no,13.0,5.0,16.0,4.0,2000.0,117.9,2014,741,3.929469919,5.357764825
ZTE 113,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,135.55,2014,856,4.329548428,5.517412735
ZTE 114,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3100.0,160.0,2014,918,4.500920165,5.473614308
ZTE 115,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,143.0,2014,996,4.055776969,5.188837266
ZTE 116,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,166.0,2014,882,3.900152833,4.856862321
ZTE 117,Android,10.16,no,no,3.15,5.0,512.0,0.25,1400.0,120.0,2014,1006,3.173878459,4.096176217
ZTE 118,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,145.0,2013,808,3.442019376,4.605770006
ZTE 119,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2300.0,130.0,2014,716,4.41255584,5.290839477
ZTE 120,Android,16.36,yes,no,13.0,13.0,32.0,4.0,4250.0,215.0,2014,932,4.795625243,5.857847437
ZTE 121,Others,10.16,no,no,3.15,5.0,16.0,4.0,1400.0,125.0,2014,1007,3.764450641,4.244343779
ZTE 122,Android,12.83,yes,no,13.0,2.0,16.0,4.0,3100.0,150.0,2014,592,4.207226719,5.522420457
ZTE 123,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,126.0,2013,567,4.169297415,5.667671588
ZTE 124,Android,10.34,no,no,13.0,5.0,16.0,4.0,2000.0,120.0,2013,966,4.05958057,5.436338664
ZTE 125,Android,12.7,yes,no,8.0,1.0,16.0,4.0,2300.0,130.0,2013,916,3.75419892,5.735636376
ZTE 126,Android,10.29,yes,no,8.0,1.0,32.0,4.0,2070.0,127.6,2013,849,3.785779279,5.019462883
ZTE 127,Android,10.29,no,no,5.0,0.3,16.0,4.0,2000.0,140.0,2013,632,4.308245532,5.630709864
ZTE 128,Android,10.16,no,no,5.0,1.0,16.0,4.0,1650.0,127.6,2013,785,3.945070859,4.695193689
ZTE 129,Android,10.16,yes,no,5.0,0.3,16.0,4.0,2500.0,153.4,2013,682,4.352082758,5.438340144
ZTE 130,Android,12.7,yes,no,13.0,1.0,32.0,4.0,2500.0,154.0,2013,952,4.586089298,5.598162666
ZTE 131,Android,10.29,no,no,8.0,0.3,16.0,4.0,2000.0,146.0,2013,939,3.617920365,4.710970605
